A3GNRMHCTL5K3U	B00000K3T0	5.0
A2A1XYSB692L6J	B00000K3T0	5.0
AI1J8UQELHK8L	B00001MXVQ	5.0
AR74YY08IP2WE	B00001MXVQ	1.0
A34F15TPWKCU50	B00001MXVQ	3.0
A3CG6YLYZJXQG4	B00001MXVQ	4.0
AZU2JDR2GVICQ	B00001MXVQ	1.0
ALS9E01HVAVNM	B00002NDS2	4.0
AFXTKAO0CB354	B00002NDS2	5.0
A1PV5T5S4D5NPI	B00002NDS2	5.0
A26X7W5UM5QFT4	B00002NDS2	5.0
A1JTTJ7M7EC7Q7	B00002NDS2	5.0
A1R4BVOF5YKJX0	B00002NDS2	5.0
A1X1CEGHTHMBL1	B00002NDS2	5.0
A1JFNZ4UAMEZN3	B00002NDS2	5.0
AYXVKR3QNGB7D	B00002NDS2	4.0
A10PEXB6XAQ5XF	B00002NDS2	5.0
A35Z79KY3W7QYA	B00002NDS2	5.0
A9TJ1ZSTUF9BV	B00002NDS2	5.0
A1KY5G5FP31F2F	B00002NDS2	5.0
A31N0XY2UTB25C	B00002NDS2	5.0
ARIDN94LOCQFD	B00002NDS2	5.0
ACT1EPHFS9E7V	B00002NDS2	4.0
A3NGABXDIB0POU	B00002QUKW	5.0
ACVU7OORPTPVX	B00002QUKW	5.0
A3CJ2VH56T4TCW	B00002QUKW	5.0
A2AXKUSM1SB5BD	B00002QUKW	5.0
AVP2KMGLVPCYF	B00002QUKW	5.0
ARBKYIVNYWK3C	B00002QUKW	5.0
A1TMAVN4CEM8U8	B000031WDB	5.0
A2H4GCOBMYKIZE	B000031WDB	3.0
A3KY00QZMJQNAZ	B000031WDB	5.0
A241HDIOHZJRBR	B000031WDB	5.0
A3UBDVOL5UDIIB	B000031WDB	4.0
A1XMNRX6G0ZS56	B000031WDB	3.0
AR6E0WAEOCUKI	B000031WDB	5.0
A11YOTONCPRQ9S	B000031WDB	1.0
A1Q1DHNZRTK3XH	B000031WDB	5.0
A2XSY4L7GDHV4W	B000031WDB	4.0
A2L9OPJAAEK08Q	B000031WDB	1.0
A1DQEJN9C8AM5K	B000031WDB	4.0
A39WLAM38IEBWM	B000031WDB	5.0
A1OA8BH7N6PYWV	B000031WDB	5.0
A2PU80LCKRMC9X	B000034DLQ	5.0
A100WO06OQR8BQ	B000034DLQ	1.0
A33AEK6T00UR4X	B000034DLQ	5.0
AZ8XSDMIX04VJ	B000034DLQ	5.0
A3FGOOWBV8SUCA	B000034DLQ	5.0
A2O168CJIAEGL5	B000034DLQ	3.0
A34LXKFO801EJM	B000034DLQ	5.0
AHD3NZHDUZ5I6	B0000365QL	5.0
A1V4VVBQBFXRHC	B0000365QL	5.0
A2ZDUS9Q4HXKBY	B0000365QL	5.0
A29313797NGT9L	B0000365QL	4.0
A28X0LT2100RL1	B0000365QL	3.0
A235UFZGCFN3J5	B0000365QL	5.0
A2BBZGVLEGIAVN	B0000365QL	5.0
A35N8F5V2PELR9	B0000365QL	5.0
A2BPW3FD2JR9ZT	B0000365QL	5.0
A2J0CYSHN37GA1	B0000365QL	4.0
A13T4T3QOSII3I	B0000365QL	5.0
ARBKYIVNYWK3C	B0000365QL	5.0
A35V32HZEGZH04	B0000365QL	5.0
A18LZ6VHS4DK69	B0000365QL	5.0
A3TBMAWIIHKHFN	B0000365QL	4.0
A1OA8BH7N6PYWV	B0000365QL	5.0
A8CKH8XB33XGN	B00003CYNU	5.0
A3T2J7YMQT11Y2	B00003CYNU	5.0
A34F15TPWKCU50	B00003CYNU	5.0
AH3OB5RZCMFGO	B00003CYNU	5.0
ABJNCFD48KB8	B00003CYNU	5.0
AZU2JDR2GVICQ	B00003CYNU	5.0
A3KNZ0DD8OK29F	B00004SDB1	5.0
A12T5NJ6ISML4A	B00004SDB1	5.0
A55UU9GHETXQT	B00004SDB1	5.0
A3OFJES10PZGEH	B00004SDB1	2.0
ACBYRARB15WL7	B00004SDB1	5.0
A32GW1R9MW0XOH	B00004SUJT	5.0
A2QVMAK0OWUTOM	B00004SUJT	5.0
A1C4ZSXQXWDJ57	B00004SUJT	5.0
A2NOW4U7W3F7RI	B00004SUJT	4.0
A13XQPWNCS2CHP	B00004SUJT	5.0
A3S3KU23F9TAAP	B00004TS2I	5.0
A3S87ZOPB3UM9N	B00004TS2I	5.0
A281T8MXBOSWY5	B00004TS2I	5.0
A1EKSETIBS9ETQ	B00004TS2I	5.0
A3RFNCMOL3FSE8	B00004TS2I	5.0
A1C6ZJNWKYK485	B00004TS2I	5.0
A3I37WRTVINAGI	B00004TS2I	5.0
A2QX58D2N5RVGB	B00004TS2L	4.0
AA91O96C1Z18W	B00004TS2L	5.0
A2TEEITC7K0M0C	B00004TS2L	4.0
ASFP250F22MDZ	B00004TS2L	5.0
A1AQYAGTO2O43P	B00004TS2L	5.0
A8X8D4BUY5DFU	B00004TS2L	5.0
A1N10E26UAQ2TF	B00004TS2L	5.0
ARX0KOX5Q01BJ	B00004TS2L	5.0
A3RFNCMOL3FSE8	B00004TS2L	5.0
A2ZFFSJ0VM6KSJ	B00004TS2L	4.0
A3I37WRTVINAGI	B00004TS2L	5.0
A3C00N4UHA5XYX	B00004U8RE	5.0
A3EXW4HNYX7HF5	B00004U8RE	5.0
A3O6TAUE2GIH9Q	B00004U8RE	5.0
AXVXIWJ6IU6KA	B00004U8RE	5.0
A10ZBR6O8S8OCY	B00004U8RE	5.0
A3IY316DRNF5F2	B00004U8RE	5.0
A2ZNMPZMLRRC8R	B00004U8RE	5.0
A3AYF9CD4PXDJR	B00004U8RE	5.0
A36A1ZYZH8568P	B00004U8RE	3.0
AU3GYRAKBUAEU	B00004U8RE	5.0
A7JGEKN140F4S	B00004U8RE	5.0
AI0BCEWRE04G0	B00004U8RE	3.0
A61D3JICC4XKR	B00004U8RE	5.0
ANZTN7BD7K6KW	B00004U8RE	2.0
A1T1YSCDW0PD25	B00004VVIX	4.0
A343264GQDQ8Z0	B00004VVIX	5.0
A35IX2GE0VC0JP	B00004VVIX	3.0
A2PK64OVZA1U8Z	B00004VVIX	4.0
A14DNCG5WHM86Z	B00004VVIX	5.0
A1IU7S4HCK1XK0	B00004VVIX	4.0
A3TB9HNQR54B5V	B00004VVIX	4.0
A36MS27KAA5S26	B00004VVIX	5.0
A2RKI7RPP5CJMG	B00004VVIX	4.0
A22CW0ZHY3NJH8	B00004VVIX	5.0
A2DN7RUNX06BZ1	B00004VVIX	5.0
A1HRYC60VTMYC0	B00004YTPX	5.0
A2UTU1T0P7YTSG	B00004YTPX	5.0
A3HQKJ7S1U19P7	B00004YTPX	3.0
AI1SSQELYZGLB	B00004YTPX	4.0
ATK5NG3C5X2II	B00004YTPX	5.0
A1Z54EM24Y40LL	B00004YTPX	5.0
A1MC6BFHWY6WC3	B00004YTPX	5.0
A1UFLVSJ3IRETQ	B00004YTPX	4.0
A221K2EDPNQEET	B00004YTPX	5.0
A3KY00QZMJQNAZ	B00004YTPX	5.0
A2L3II3XAQE3SA	B00004YTPX	2.0
AGBFIQMV9L61Y	B00004YTPX	5.0
A256JOUD8X0J7R	B00004YTPX	4.0
A35YSVE9WCK0HY	B00004YV1W	5.0
A26DG05WFGH2V0	B00004YV1W	4.0
A2L3II3XAQE3SA	B00004YV1W	5.0
AAPPWNP9FWVWS	B00004YV1W	5.0
A146J614ZNX0BT	B00004YV1W	3.0
A22CW0ZHY3NJH8	B00004YV1W	3.0
AA1ZYCEKJGG3A	B00004YV1W	5.0
A1FLIYURKY1V7Q	B00004YV1W	5.0
A3HPCRD9RX351S	B00004YV1W	4.0
ATB8MP2M9L5PM	B00004YV1W	5.0
A1K9AZ2PA8MEFY	B00004Z47L	5.0
AG88PJVD9RI74	B00004Z47L	5.0
A1J9LVA298D5OF	B00004Z47L	5.0
A1VQHH85U7PX0	B00004Z47L	5.0
A3OXB8POGTLMFY	B00004Z47L	5.0
A3EE0H0NWQ9QVL	B00004Z498	4.0
A2I98OOPNIJNYY	B00004Z498	5.0
A3H7NPNDMGLOU4	B00004Z498	5.0
A1T61QP7QHYBRQ	B00004Z498	5.0
AC4XV78EJG1QB	B00004Z498	4.0
A1HFT68GJ42LTM	B00004Z498	5.0
A28ZDVY6NV75P	B00004Z498	4.0
A2FRFAQCWZJT3Q	B00004Z498	5.0
A9KAY47NCPQS	B00004Z498	5.0
A35JP8KSV9281K	B00004Z498	5.0
A1ID17C7YF8FGI	B00004Z498	5.0
A3TX46J8SBZPG3	B00004Z498	5.0
AV3XTMK5I2AWI	B00004Z498	5.0
A2UW9WI22QKMZE	B00004Z498	5.0
A2IFKH3TJ10387	B00004Z498	5.0
A39LRLKACX89IP	B00004Z498	4.0
A4IL0CLL27Q33	B00004Z498	4.0
A7UPJYPAH73NC	B00004Z498	5.0
AXAJXJZUL2J5P	B00004Z498	5.0
A2W4014S06NAIT	B00004Z498	5.0
A16RI68PS6T5CA	B00004Z498	5.0
A2507ZYWGMY9BK	B00004Z498	4.0
A3GS7OZXUEW48R	B00004Z498	4.0
ARJIAB8SLWAOU	B00004Z498	5.0
ALSAOZ1V546VT	B00004Z498	5.0
A30ODR6WBE61UB	B00004Z498	5.0
AO96PLO6E3MJC	B00004Z498	5.0
A33TRNCQK4IUO7	B00004Z498	5.0
A2BJ9I0BQ1LH5S	B00004Z498	5.0
A32E5G5T902WRV	B00004Z498	5.0
A17771LTRWSKQ5	B00004Z498	5.0
A16ALXKQ02SKYG	B00004Z498	5.0
A2L4ZGN7GZJ95T	B00004Z498	5.0
A2GY5WCU9PKTMI	B00004Z498	5.0
A3VTOLNB5N6FVP	B00004Z498	4.0
A2L5R1F9WALW7W	B00004Z498	4.0
A1PZW5JKLA85F1	B00004Z498	4.0
AMRMK86X3PKXD	B00004Z498	5.0
A1FMWLZ9YY91XI	B00004Z498	5.0
AEASNN4Z1IWB2	B00004Z498	5.0
A3S15YGZ6W6EV2	B00004Z498	5.0
A1J6B00Z1D6PS4	B00004Z498	5.0
AWPODHOB4GFWL	B00004Z498	5.0
A3A15L96IYUO6V	B00004Z498	4.0
A18ZOHJ7ZERQ8	B00004Z498	2.0
A3VHZC3WQ6IDVX	B00004Z498	5.0
A1QBOC76MIOJYP	B00004Z498	5.0
A3A90CELVLOUP6	B00004Z498	5.0
AY1EF0GOH80EK	B00004Z498	5.0
AIPD8IR5PN4G6	B00004Z498	5.0
A1NGFGBX2VCQS8	B00004Z498	5.0
A1J75JJ0Q2OEJN	B00004Z498	4.0
A23KACXOE9O9TX	B00004Z498	5.0
A38ON1MOZNBCGE	B00004Z498	5.0
ARTHSLN5BW5PW	B00004Z498	4.0
A26JGAM6GZMM4V	B00004Z498	4.0
AUCIFMWP3DU8R	B00004Z498	5.0
A1UL2JH7XOUGM5	B00004Z498	5.0
A2X06FP2PQ6EK0	B00004Z498	4.0
A2QR043WBXXX6L	B00004Z498	5.0
AMNNPDX9MFEUD	B00004Z498	5.0
A1FUBPW8U2RYUY	B00004Z498	5.0
A24OVLPXPGS1V3	B00004Z498	5.0
A2J8DE8R94ZB02	B00004Z498	5.0
A23NSKTMSPPBTR	B00004Z498	4.0
A2PRIQ2EA5GYML	B00004Z498	5.0
A24FY1EBJ7EWLH	B00004Z4A8	4.0
A1TC2MEPRWHAST	B00004Z4A8	4.0
AAOPX9PTTOP3G	B00004Z4A8	5.0
A3F8T3BRXRX5P3	B00004Z4A8	4.0
A2FAFQZHESTCPF	B00004Z4A8	5.0
A2GN4BPR465KFS	B00004Z4A8	5.0
AICQTNH6ZETXA	B00004Z4A8	5.0
A2HRHF83I3NDGT	B00004Z4A8	5.0
A28ZDVY6NV75P	B00004Z4BV	5.0
A1R3GN9MEJFXM3	B00004Z4BV	5.0
A1KCEFHPULW0OU	B00004Z4BV	4.0
A1D3WNAJOJSQP3	B00004Z4BV	5.0
A3998OSO98YJ35	B00004Z4BV	5.0
A3EXKNVJ9W62NT	B00004Z4BV	5.0
A3EP26M3QHINXT	B00004Z4BV	5.0
A33ZYFE8XMKKR1	B00004Z4BV	5.0
A36XG2H1S14FW	B00004Z4BV	5.0
ADE6RHHG0SWWM	B00004Z4BV	3.0
A30UP2KKD5IQEP	B00004Z4BV	5.0
A2HRHF83I3NDGT	B00004Z4BV	5.0
A2T4PF3X3MC0VC	B00004Z59A	4.0
A1LBIZLET9CW1I	B00004Z59A	5.0
A1BR2U9YITHOF5	B00004Z59A	5.0
A2PGQ9D20CWD30	B00004Z59A	5.0
A1XOVR4ONAUEJ8	B00004Z59A	5.0
A3ACKWYDNR7ROA	B00004Z59A	5.0
A1D9V11QUHXENQ	B00004Z59A	5.0
AFXTKAO0CB354	B00004Z59A	5.0
ABDR6IJ93HFIO	B00004Z59A	5.0
AC2278WPK3EU	B00004Z59A	5.0
A2CBZMETQJTNEE	B00004Z59A	1.0
ADOR3TR7GDF68	B00004Z59A	5.0
AJ9M31QZSBVDP	B00004Z59A	5.0
A1Z4LX3Q1YMF84	B00004Z59A	5.0
A206IP6EERPIIG	B00004Z59A	5.0
A11YOTONCPRQ9S	B00004Z59A	1.0
AJC7WTO025631	B00004Z59A	2.0
A1HDE6VKY9U9A	B00004Z59A	5.0
A6FIAB28IS79	B00004Z59A	5.0
AAUXJAQH8HRD3	B00004Z59A	3.0
A2M102AJ057KE4	B00004Z59A	4.0
A2L9OPJAAEK08Q	B00004Z59A	2.0
ANOAFB0GOMU5C	B00004Z59A	3.0
A2F6DKMQYMI7F7	B00004Z5DW	4.0
A220R3YGCKPTBH	B00004Z5DW	5.0
A2H4GCOBMYKIZE	B00004Z5DW	3.0
A198CCH4NNLI2E	B00004Z5DW	5.0
A3TRHAU4UTBWJ6	B00004Z5DW	5.0
A22M9VM8S9YCZ6	B00004Z5DW	5.0
A11YOTONCPRQ9S	B00004Z5DW	1.0
A2CH2HX82W1KYM	B00004Z5DW	5.0
A22PER4P3LP2PU	B00004Z5DW	3.0
A3IMK08UX0I46A	B00004Z5DW	2.0
AYI9RQ4YYM9W1	B00004Z5QI	4.0
AKU18EGFF6G02	B00004Z5QI	2.0
A3FARCKMBHQZLY	B00004Z5QI	5.0
A16T0TVEUGHWUF	B00004Z5QI	5.0
A3SYP5JOEHUWDU	B00004Z5QI	5.0
AC11GZAL5N99C	B00004Z5QI	4.0
A1855L4WZL0J31	B00004Z5QI	5.0
A1XFBV9YUVZXKA	B00004Z5QI	5.0
AJJ4Z626IVKNZ	B00004Z5QI	5.0
AQCJWSMSURQI2	B00004Z5QP	4.0
A3MQAQT8C6D1I7	B00004Z5QP	5.0
AW5JSQCHC2ZJO	B00004Z5QP	5.0
A1V4VVBQBFXRHC	B00004Z5QP	5.0
A2D2LHBRSV4ZUV	B00004Z5QP	5.0
A2H2I5FY1PUHP1	B00004Z5QP	5.0
A1CBNUBPZPWH5D	B00004Z5QP	5.0
A8ZEIMTD8NDOV	B00004Z5QP	5.0
AHFGCH8LANEZK	B00004Z5QP	3.0
AE12AEJFCOGGY	B00004Z5QP	4.0
A3HOGJ49XCSCW7	B00004Z5QP	5.0
A1A1BM6N28X9J0	B00004Z5QP	3.0
A34H90POFYRHGT	B00004Z5QP	5.0
A2BMZRO0H7TFCS	B00004Z5QP	5.0
AW2BZYHG2MGSN	B00004Z5QP	4.0
A31P4BOR51YD0C	B00004Z5QP	5.0
A1K5J9J2KVPV6W	B00004Z5QP	4.0
A17771LTRWSKQ5	B00004Z5QP	5.0
A3TAS1AG6FMBQW	B00004Z5QP	5.0
A3UW0PQLDUACMH	B00004Z5QP	5.0
A11LNPG39A2ZV4	B00004Z5QP	4.0
A2RHV42BTJSVON	B00004Z5QP	5.0
AEC90GPFKLAAW	B00004Z5QP	5.0
AH7CBIWDTHXWA	B00004Z5QP	5.0
A35LT14WG5BX0T	B00004Z5QP	5.0
AROEAJRHBJ9ZT	B00004Z5QP	4.0
A3KZEGBTPH6MMF	B00004Z5QP	5.0
AH9MUK2Z52V6N	B00004Z5QP	5.0
A1M92239OM8KPO	B00004Z5QP	5.0
AXLN36UV9KGXD	B00004Z5QP	5.0
A28TWWUAWFVCTR	B00004Z5QP	5.0
A2DI7UGT3YX4Q9	B00004Z5QP	5.0
A1DRM3JV6T5O6P	B00004Z5QP	4.0
A2R126BJUZANUG	B00004Z5QP	5.0
A2L6QS8SVHT9RG	B00004Z5QP	4.0
A2AVMEB8PQOTTE	B00004Z5QP	5.0
ARBKYIVNYWK3C	B00004Z5QP	3.0
A1E5WXNTI7EO2A	B00004Z5QP	5.0
A1RRMZKOMZ2M7J	B00004Z5QP	3.0
A3BMK3DZDH0N6Q	B00004Z5QP	4.0
A4NXA2IJNE10H	B00004Z5QP	4.0
A21KNRUAA5RK5E	B00004Z5QP	4.0
AEZJTA4KDIWY8	B00004Z5RA	4.0
A3NGABXDIB0POU	B00004Z5RA	5.0
A17G8GQM941JTC	B00004Z5RA	5.0
A1GCC33SRWJD4S	B00004Z5RA	5.0
A2QD4VQQGZDLBP	B00004Z5RA	5.0
A2D9PCUCTDWVL5	B00004Z5RA	5.0
A3UW23DBF2KHWC	B00004Z5RA	5.0
AR9I9VV1UM0AX	B00004Z5RA	5.0
A1E1LEVQ9VQNK	B00004Z5RA	5.0
A3BR8K6BJMIBEY	B00004Z5RA	1.0
AW6A4PPENVZY3	B00004Z5RA	3.0
AK4HKI46S49NA	B00004Z5RA	5.0
A34F15TPWKCU50	B00004Z5RA	1.0
A3U62PW290APHL	B00004Z5RA	5.0
A1YJB0RG72LM92	B00004Z5RA	4.0
A2THNFFFYO1A6P	B00004Z5RA	3.0
A28ZDVY6NV75P	B00004Z63V	5.0
A3GF9V3CNUN9M5	B00004Z63V	5.0
A3M5WT0X6QN0Z6	B00004Z63V	5.0
A1YRIE0SGJ1PFQ	B00004Z63V	5.0
AJRJVJPTQO37H	B00004Z63V	5.0
A25MQJ83DJ24WH	B00004Z63V	4.0
A2QRXQPHDMFCQV	B00004Z63V	4.0
A2IDCSC6NVONIZ	B00004Z64M	5.0
AGLKENC7EJDYW	B00004Z64M	5.0
A2RAZD36HY2ALI	B00004Z64M	5.0
ABXANRX4GPYRZ	B00004Z64M	5.0
A35Z79KY3W7QYA	B00004Z64M	5.0
A84FLVDK2R5JF	B00004Z64M	5.0
A2S9S1Q7EJCYS4	B00004Z64M	5.0
A2BGSA31LAZZV3	B00004Z64M	5.0
A3NGABXDIB0POU	B00004Z64M	5.0
A1BXXIAROOQYNF	B00004Z64M	5.0
A3NGABXDIB0POU	B00004Z64O	5.0
A2UTU1T0P7YTSG	B00004Z64O	5.0
A17GTGSS2E5QN0	B00004Z64O	3.0
A1H0XDTT90H436	B00004Z64O	5.0
ARBKYIVNYWK3C	B00004Z64O	5.0
APHXWZJ22M17M	B00004Z64O	5.0
AC6HYEG9JT441	B00004Z64U	5.0
A2J39GPS8D4YJI	B00004Z64U	5.0
A3AHDR4F2J7YXX	B00004Z64U	1.0
AG2YXYIQ8TLTA	B00004Z64U	5.0
AY3XPKRAMKKY7	B00004Z64U	5.0
A12J7R7GAJ5FBZ	B00004Z64U	4.0
A7EU2BWLLCJY2	B00004Z64U	5.0
A26LQSC65AMTGK	B00004Z64U	5.0
A1SN0GF90DLUHI	B00004Z64U	5.0
A3J9Y6KCZ1IMGE	B00004Z64U	3.0
A16RI68PS6T5CA	B00004Z64U	5.0
A24IBBUZIHTPRQ	B00004Z64U	5.0
A1HLWQ55JSKK7R	B00004Z64U	5.0
AL4SB31UAZLXL	B00004Z64U	5.0
A33J2VWP9HXDU9	B00004Z64U	4.0
A256S0OWLFKCDC	B00004Z64U	4.0
A1TP2RW7KDI5AZ	B00004Z64U	5.0
A8WXLST0944GZ	B00004Z64U	3.0
A3AW05VYWC3LX8	B00004Z64U	5.0
A225G2TFM76GYX	B00004Z64U	5.0
A1OD0MT3I6ZVC7	B00004Z64U	5.0
A3OIC7GUFY941R	B00004Z64U	1.0
A3EJ8XHVDC0CWH	B00004Z64U	5.0
AG71XMQGQ2UTJ	B00004Z64U	5.0
A17A1KTVI3DG6U	B00004Z64U	5.0
AUV3OR951650C	B00004Z64U	5.0
A1YUL9PCJR3JTY	B00004Z64U	5.0
A3VYKXHQDICC6	B00004Z64U	5.0
A3C40PJ9YXREQ5	B00004Z64U	4.0
A2YQICWD7C1F9U	B00004Z64U	5.0
A2AVMEB8PQOTTE	B00004Z64U	5.0
A2068BC3ZXAVJQ	B00004Z64U	4.0
AACGHYIQZWVIL	B00004Z64U	5.0
A1MIWY5P4X6M4	B00004Z64U	5.0
A2NB2E5DXE319Z	B00004Z64U	4.0
A3NJDTIEZY1I06	B00004Z64U	5.0
ASY25YMTIC2A9	B00004Z64U	5.0
A22I55P15NSAOX	B00004Z64U	5.0
A1EYGH2HDZ2TB	B00004Z6NA	5.0
A261DBYQZ9N06P	B00004Z6NA	5.0
A3S87ZOPB3UM9N	B00004Z6NA	5.0
A27M75LRSJ788H	B00004Z6NA	5.0
A3P4VEVY5E7B06	B00004Z6NA	5.0
A3OXHLG6DIBRW8	B00004Z6NA	5.0
A3HEIIQCP02IBM	B00004Z6NA	4.0
ATFBVUXDIRXT6	B00004Z6NA	5.0
A36K2N527TXXJN	B00004Z6NA	5.0
A2U0LY01LK9C3E	B00004Z6NA	5.0
A33AEK6T00UR4X	B00004Z6NA	5.0
A1V3PCKVCJ3TTZ	B00004Z6NA	5.0
A2Z9S2RQD542CP	B00004Z6NA	5.0
A3TQRHIXSTUAR5	B00004Z6NA	5.0
A1E1LEVQ9VQNK	B00004Z6NA	5.0
A1RBSR39PIMNN8	B00004Z6NA	5.0
A2RLLC0EGSXPPR	B00004Z6NA	5.0
A1LIRKVD44KUZE	B00004Z6NA	4.0
A2OS3TIVAKUAHG	B00004Z6NA	5.0
A1ES9IQ5EZ4XQF	B00004Z6NA	4.0
A10Y058K7B96C6	B00004Z6NA	4.0
A3NQ9PA2ZXWPWI	B00004Z6NA	5.0
A1OS4KPCCWY936	B00004Z6NA	5.0
AQFORCKKB6F8I	B00004Z6NA	5.0
A1I4WF5YO42WR3	B00004Z6NA	5.0
AU4H7OG5UFDWO	B00004Z6NA	5.0
